,Unnamed: 0,County,County Code,Year,Year Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Mean Household Income,Percent of Individuals Below Poverty Level,Unemployment Rate,Labor Force Participation Rate,ED Visit Rate
487,487,"Erie County, PA",42049,2006,2006,Suppressed,278389,Suppressed,Suppressed,Suppressed,,,,,
488,488,"Erie County, PA",42049,2007,2007,14,278573,Unreliable,2.7,8.4,,,,,
489,489,"Erie County, PA",42049,2008,2008,Suppressed,278686,Suppressed,Suppressed,Suppressed,,,,,
490,490,"Erie County, PA",42049,2009,2009,Suppressed,279838,Suppressed,Suppressed,Suppressed,,,,,
491,491,"Erie County, PA",42049,2010,2010,Suppressed,280566,Suppressed,Suppressed,Suppressed,54905.0,17.4,9.4,61.2,
492,492,"Erie County, PA",42049,2011,2011,Suppressed,280985,Suppressed,Suppressed,Suppressed,55681.0,16.4,10.2,63.9,
493,493,"Erie County, PA",42049,2012,2012,21,280646,7.5,4.6,11.4,61074.0,15.8,9.2,62.5,
494,494,"Erie County, PA",42049,2013,2013,24,280294,8.6,5.5,12.7,59282.0,18.3,7.4,61.5,
495,495,"Erie County, PA",42049,2014,2014,26,278443,9.3,6.1,13.7,62404.0,16.3,6.8,60.7,
496,496,"Erie County, PA",42049,2015,2015,36,278045,12.9,9.1,17.9,64276.0,17.5,6.5,60.8,
497,497,"Erie County, PA",42049,2016,2016,65,276207,23.5,18.2,30,63819.0,15.9,5.8,60.8,5.45
498,498,"Erie County, PA",42049,2017,2017,96,274541,35,28.3,42.7,67811.0,16.0,6.1,59.2,18.7025
499,499,"Erie County, PA",42049,2018,2018,56,272061,20.6,15.5,26.7,64585.0,15.5,4.4,61.2,17.9725
500,500,"Fayette County, PA",42051,1999,1999,Suppressed,148857,Suppressed,Suppressed,Suppressed,,,,,
501,501,"Fayette County, PA",42051,2000,2000,Suppressed,148644,Suppressed,Suppressed,Suppressed,,,,,
502,502,"Fayette County, PA",42051,2001,2001,Suppressed,146219,Suppressed,Suppressed,Suppressed,,,,,
503,503,"Fayette County, PA",42051,2002,2002,Suppressed,144817,Suppressed,Suppressed,Suppressed,,,,,
504,504,"Fayette County, PA",42051,2003,2003,18,143596,Unreliable,7.4,19.8,,,,,
505,505,"Fayette County, PA",42051,2004,2004,17,143494,Unreliable,6.9,19,,,,,
506,506,"Fayette County, PA",42051,2005,2005,15,142447,Unreliable,5.9,17.4,,,,,
507,507,"Fayette County, PA",42051,2006,2006,13,141165,Unreliable,4.9,15.7,,,,,
508,508,"Fayette County, PA",42051,2007,2007,15,140159,Unreliable,6,17.7,,,,,
509,509,"Fayette County, PA",42051,2008,2008,18,138813,Unreliable,7.7,20.5,,,,,
510,510,"Fayette County, PA",42051,2009,2009,20,137450,14.6,8.9,22.5,,,,,
511,511,"Fayette County, PA",42051,2010,2010,18,136606,Unreliable,7.8,20.8,46443.0,21.1,13.6,53.7,
512,512,"Fayette County, PA",42051,2011,2011,33,136097,24.2,16.7,34.1,46700.0,19.9,11.1,53.0,
513,513,"Fayette County, PA",42051,2012,2012,10,135660,Unreliable,3.5,13.6,51273.0,16.5,7.4,52.1,
514,514,"Fayette County, PA",42051,2013,2013,31,134999,23,15.6,32.6,49967.0,19.3,7.3,51.4,
515,515,"Fayette County, PA",42051,2014,2014,33,134086,24.6,16.9,34.6,50186.0,20.5,9.2,52.9,
516,516,"Fayette County, PA",42051,2015,2015,41,133628,30.7,22,41.6,57873.0,20.8,7.4,52.1,
517,517,"Fayette County, PA",42051,2016,2016,68,132733,51.2,39.8,64.9,56917.0,17.4,8.9,53.4,11.25
518,518,"Fayette County, PA",42051,2017,2017,38,131504,28.9,20.4,39.7,61103.0,17.6,5.8,53.6,29.7275
519,519,"Fayette County, PA",42051,2018,2018,Suppressed,130441,Suppressed,Suppressed,Suppressed,66354.0,13.6,5.6,56.5,17.9125
520,520,"Forest County, PA",42053,1999,1999,Suppressed,4942,Suppressed,Suppressed,Suppressed,,,,,
521,521,"Forest County, PA",42053,2000,2000,Suppressed,4946,Suppressed,Suppressed,Suppressed,,,,,
522,522,"Forest County, PA",42053,2001,2001,Suppressed,5355,Suppressed,Suppressed,Suppressed,,,,,
523,523,"Forest County, PA",42053,2002,2002,Suppressed,5627,Suppressed,Suppressed,Suppressed,,,,,
524,524,"Forest County, PA",42053,2003,2003,Suppressed,5909,Suppressed,Suppressed,Suppressed,,,,,
525,525,"Forest County, PA",42053,2004,2004,Suppressed,6118,Suppressed,Suppressed,Suppressed,,,,,
526,526,"Forest County, PA",42053,2005,2005,Suppressed,6964,Suppressed,Suppressed,Suppressed,,,,,
527,527,"Forest County, PA",42053,2006,2006,Suppressed,7519,Suppressed,Suppressed,Suppressed,,,,,
528,528,"Forest County, PA",42053,2007,2007,Suppressed,7512,Suppressed,Suppressed,Suppressed,,,,,
529,529,"Forest County, PA",42053,2008,2008,Suppressed,7470,Suppressed,Suppressed,Suppressed,,,,,
530,530,"Forest County, PA",42053,2009,2009,Suppressed,7737,Suppressed,Suppressed,Suppressed,,,,,
531,531,"Forest County, PA",42053,2010,2010,Suppressed,7716,Suppressed,Suppressed,Suppressed,,,,,
532,532,"Forest County, PA",42053,2011,2011,Suppressed,7589,Suppressed,Suppressed,Suppressed,,,,,
533,533,"Forest County, PA",42053,2012,2012,Suppressed,7667,Suppressed,Suppressed,Suppressed,,,,,
534,534,"Forest County, PA",42053,2013,2013,Suppressed,7631,Suppressed,Suppressed,Suppressed,,,,,
535,535,"Forest County, PA",42053,2014,2014,Suppressed,7518,Suppressed,Suppressed,Suppressed,,,,,
536,536,"Forest County, PA",42053,2015,2015,Suppressed,7410,Suppressed,Suppressed,Suppressed,,,,,
537,537,"Forest County, PA",42053,2016,2016,Suppressed,7321,Suppressed,Suppressed,Suppressed,,,,,
538,538,"Forest County, PA",42053,2017,2017,Suppressed,7297,Suppressed,Suppressed,Suppressed,,,,,
539,539,"Forest County, PA",42053,2018,2018,Suppressed,7279,Suppressed,Suppressed,Suppressed,,,,,
540,540,"Franklin County, PA",42055,1999,1999,Suppressed,128875,Suppressed,Suppressed,Suppressed,,,,,
541,541,"Franklin County, PA",42055,2000,2000,Suppressed,129313,Suppressed,Suppressed,Suppressed,,,,,
542,542,"Franklin County, PA",42055,2001,2001,Suppressed,130604,Suppressed,Suppressed,Suppressed,,,,,
543,543,"Franklin County, PA",42055,2002,2002,Suppressed,131998,Suppressed,Suppressed,Suppressed,,,,,
544,544,"Franklin County, PA",42055,2003,2003,Suppressed,133583,Suppressed,Suppressed,Suppressed,,,,,
545,545,"Franklin County, PA",42055,2004,2004,Suppressed,135742,Suppressed,Suppressed,Suppressed,,,,,
546,546,"Franklin County, PA",42055,2005,2005,Suppressed,138927,Suppressed,Suppressed,Suppressed,,,,,
547,547,"Franklin County, PA",42055,2006,2006,Suppressed,142421,Suppressed,Suppressed,Suppressed,,,,,
548,548,"Franklin County, PA",42055,2007,2007,Suppressed,144840,Suppressed,Suppressed,Suppressed,,,,,
549,549,"Franklin County, PA",42055,2008,2008,Suppressed,147032,Suppressed,Suppressed,Suppressed,,,,,
550,550,"Franklin County, PA",42055,2009,2009,Suppressed,148662,Suppressed,Suppressed,Suppressed,,,,,
551,551,"Franklin County, PA",42055,2010,2010,Suppressed,149618,Suppressed,Suppressed,Suppressed,59360.0,9.2,8.5,63.7,
552,552,"Franklin County, PA",42055,2011,2011,11,150811,Unreliable,3.6,13.1,59681.0,10.3,8.0,63.0,
553,553,"Franklin County, PA",42055,2012,2012,Suppressed,151275,Suppressed,Suppressed,Suppressed,63111.0,13.5,7.2,64.0,
554,554,"Franklin County, PA",42055,2013,2013,Suppressed,152085,Suppressed,Suppressed,Suppressed,67211.0,12.9,7.3,64.0,
555,555,"Franklin County, PA",42055,2014,2014,18,152892,Unreliable,7,18.6,60256.0,12.9,5.3,61.4,
556,556,"Franklin County, PA",42055,2015,2015,18,153638,Unreliable,6.9,18.5,70642.0,8.9,6.4,63.7,
557,557,"Franklin County, PA",42055,2016,2016,27,153851,17.5,11.6,25.5,77464.0,8.0,4.9,61.3,
558,558,"Franklin County, PA",42055,2017,2017,22,154234,14.3,8.9,21.6,72639.0,9.8,4.2,62.0,
559,559,"Franklin County, PA",42055,2018,2018,19,154835,Unreliable,7.4,19.2,76310.0,12.7,4.0,64.4,21.6
560,560,"Fulton County, PA",42057,1999,1999,Suppressed,14317,Suppressed,Suppressed,Suppressed,,,,,
561,561,"Fulton County, PA",42057,2000,2000,Suppressed,14261,Suppressed,Suppressed,Suppressed,,,,,
562,562,"Fulton County, PA",42057,2001,2001,Suppressed,14201,Suppressed,Suppressed,Suppressed,,,,,
563,563,"Fulton County, PA",42057,2002,2002,Suppressed,14251,Suppressed,Suppressed,Suppressed,,,,,
564,564,"Fulton County, PA",42057,2003,2003,Suppressed,14416,Suppressed,Suppressed,Suppressed,,,,,
565,565,"Fulton County, PA",42057,2004,2004,Suppressed,14471,Suppressed,Suppressed,Suppressed,,,,,
566,566,"Fulton County, PA",42057,2005,2005,Suppressed,14540,Suppressed,Suppressed,Suppressed,,,,,
567,567,"Fulton County, PA",42057,2006,2006,Suppressed,14714,Suppressed,Suppressed,Suppressed,,,,,
568,568,"Fulton County, PA",42057,2007,2007,Suppressed,14900,Suppressed,Suppressed,Suppressed,,,,,
569,569,"Fulton County, PA",42057,2008,2008,Suppressed,14900,Suppressed,Suppressed,Suppressed,,,,,
570,570,"Fulton County, PA",42057,2009,2009,Suppressed,14828,Suppressed,Suppressed,Suppressed,,,,,
571,571,"Fulton County, PA",42057,2010,2010,Suppressed,14845,Suppressed,Suppressed,Suppressed,,,,,
572,572,"Fulton County, PA",42057,2011,2011,Suppressed,14801,Suppressed,Suppressed,Suppressed,,,,,
573,573,"Fulton County, PA",42057,2012,2012,Suppressed,14772,Suppressed,Suppressed,Suppressed,,,,,
574,574,"Fulton County, PA",42057,2013,2013,Suppressed,14670,Suppressed,Suppressed,Suppressed,,,,,
575,575,"Fulton County, PA",42057,2014,2014,Suppressed,14632,Suppressed,Suppressed,Suppressed,,,,,
576,576,"Fulton County, PA",42057,2015,2015,Suppressed,14629,Suppressed,Suppressed,Suppressed,,,,,
577,577,"Fulton County, PA",42057,2016,2016,Suppressed,14640,Suppressed,Suppressed,Suppressed,,,,,
578,578,"Fulton County, PA",42057,2017,2017,Suppressed,14590,Suppressed,Suppressed,Suppressed,,,,,0.0
579,579,"Fulton County, PA",42057,2018,2018,Suppressed,14523,Suppressed,Suppressed,Suppressed,,,,,0.0
580,580,"Greene County, PA",42059,1999,1999,Suppressed,40796,Suppressed,Suppressed,Suppressed,,,,,
581,581,"Greene County, PA",42059,2000,2000,Suppressed,40672,Suppressed,Suppressed,Suppressed,,,,,
582,582,"Greene County, PA",42059,2001,2001,Suppressed,40251,Suppressed,Suppressed,Suppressed,,,,,
583,583,"Greene County, PA",42059,2002,2002,Suppressed,40096,Suppressed,Suppressed,Suppressed,,,,,
584,584,"Greene County, PA",42059,2003,2003,Suppressed,39798,Suppressed,Suppressed,Suppressed,,,,,
585,585,"Greene County, PA",42059,2004,2004,Suppressed,39464,Suppressed,Suppressed,Suppressed,,,,,
586,586,"Greene County, PA",42059,2005,2005,Suppressed,39806,Suppressed,Suppressed,Suppressed,,,,,
587,587,"Greene County, PA",42059,2006,2006,Suppressed,39342,Suppressed,Suppressed,Suppressed,,,,,
588,588,"Greene County, PA",42059,2007,2007,Suppressed,39096,Suppressed,Suppressed,Suppressed,,,,,
589,589,"Greene County, PA",42059,2008,2008,Suppressed,39074,Suppressed,Suppressed,Suppressed,,,,,
590,590,"Greene County, PA",42059,2009,2009,Suppressed,38862,Suppressed,Suppressed,Suppressed,,,,,
591,591,"Greene County, PA",42059,2010,2010,Suppressed,38686,Suppressed,Suppressed,Suppressed,,,,,
592,592,"Greene County, PA",42059,2011,2011,Suppressed,38623,Suppressed,Suppressed,Suppressed,,,,,
593,593,"Greene County, PA",42059,2012,2012,Suppressed,38085,Suppressed,Suppressed,Suppressed,,,,,
594,594,"Greene County, PA",42059,2013,2013,Suppressed,37838,Suppressed,Suppressed,Suppressed,,,,,
595,595,"Greene County, PA",42059,2014,2014,Suppressed,37843,Suppressed,Suppressed,Suppressed,,,,,
596,596,"Greene County, PA",42059,2015,2015,Suppressed,37519,Suppressed,Suppressed,Suppressed,,,,,
597,597,"Greene County, PA",42059,2016,2016,10,37197,Unreliable,12.9,49.4,,,,,0.0
598,598,"Greene County, PA",42059,2017,2017,Suppressed,36770,Suppressed,Suppressed,Suppressed,,,,,0.0
599,599,"Greene County, PA",42059,2018,2018,Suppressed,36506,Suppressed,Suppressed,Suppressed,,,,,0.0
600,600,"Huntingdon County, PA",42061,1999,1999,Suppressed,45567,Suppressed,Suppressed,Suppressed,,,,,
601,601,"Huntingdon County, PA",42061,2000,2000,Suppressed,45586,Suppressed,Suppressed,Suppressed,,,,,
602,602,"Huntingdon County, PA",42061,2001,2001,Suppressed,45594,Suppressed,Suppressed,Suppressed,,,,,
603,603,"Huntingdon County, PA",42061,2002,2002,Suppressed,45705,Suppressed,Suppressed,Suppressed,,,,,
604,604,"Huntingdon County, PA",42061,2003,2003,Suppressed,45797,Suppressed,Suppressed,Suppressed,,,,,
605,605,"Huntingdon County, PA",42061,2004,2004,Suppressed,45790,Suppressed,Suppressed,Suppressed,,,,,
606,606,"Huntingdon County, PA",42061,2005,2005,Suppressed,45771,Suppressed,Suppressed,Suppressed,,,,,
607,607,"Huntingdon County, PA",42061,2006,2006,Suppressed,45684,Suppressed,Suppressed,Suppressed,,,,,
608,608,"Huntingdon County, PA",42061,2007,2007,Suppressed,45802,Suppressed,Suppressed,Suppressed,,,,,
609,609,"Huntingdon County, PA",42061,2008,2008,Suppressed,45853,Suppressed,Suppressed,Suppressed,,,,,
610,610,"Huntingdon County, PA",42061,2009,2009,Suppressed,45896,Suppressed,Suppressed,Suppressed,,,,,
611,611,"Huntingdon County, PA",42061,2010,2010,Suppressed,45913,Suppressed,Suppressed,Suppressed,,,,,
612,612,"Huntingdon County, PA",42061,2011,2011,Suppressed,45875,Suppressed,Suppressed,Suppressed,,,,,
613,613,"Huntingdon County, PA",42061,2012,2012,Suppressed,45943,Suppressed,Suppressed,Suppressed,,,,,
614,614,"Huntingdon County, PA",42061,2013,2013,Suppressed,45694,Suppressed,Suppressed,Suppressed,,,,,
615,615,"Huntingdon County, PA",42061,2014,2014,Suppressed,45750,Suppressed,Suppressed,Suppressed,,,,,
616,616,"Huntingdon County, PA",42061,2015,2015,Suppressed,45668,Suppressed,Suppressed,Suppressed,,,,,
617,617,"Huntingdon County, PA",42061,2016,2016,Suppressed,45634,Suppressed,Suppressed,Suppressed,,,,,0.0
618,618,"Huntingdon County, PA",42061,2017,2017,12,45491,Unreliable,13.6,46.1,,,,,0.0
619,619,"Huntingdon County, PA",42061,2018,2018,Suppressed,45168,Suppressed,Suppressed,Suppressed,,,,,0.0
620,620,"Indiana County, PA",42063,1999,1999,Suppressed,89717,Suppressed,Suppressed,Suppressed,,,,,
621,621,"Indiana County, PA",42063,2000,2000,Suppressed,89605,Suppressed,Suppressed,Suppressed,,,,,
622,622,"Indiana County, PA",42063,2001,2001,Suppressed,89265,Suppressed,Suppressed,Suppressed,,,,,
623,623,"Indiana County, PA",42063,2002,2002,Suppressed,89133,Suppressed,Suppressed,Suppressed,,,,,
624,624,"Indiana County, PA",42063,2003,2003,Suppressed,89346,Suppressed,Suppressed,Suppressed,,,,,
625,625,"Indiana County, PA",42063,2004,2004,Suppressed,89041,Suppressed,Suppressed,Suppressed,,,,,
626,626,"Indiana County, PA",42063,2005,2005,Suppressed,88760,Suppressed,Suppressed,Suppressed,,,,,
627,627,"Indiana County, PA",42063,2006,2006,Suppressed,88716,Suppressed,Suppressed,Suppressed,,,,,
628,628,"Indiana County, PA",42063,2007,2007,Suppressed,88520,Suppressed,Suppressed,Suppressed,,,,,
629,629,"Indiana County, PA",42063,2008,2008,Suppressed,88807,Suppressed,Suppressed,Suppressed,,,,,
630,630,"Indiana County, PA",42063,2009,2009,Suppressed,88836,Suppressed,Suppressed,Suppressed,,,,,
631,631,"Indiana County, PA",42063,2010,2010,Suppressed,88880,Suppressed,Suppressed,Suppressed,56122.0,18.8,11.2,58.0,
632,632,"Indiana County, PA",42063,2011,2011,Suppressed,89298,Suppressed,Suppressed,Suppressed,53517.0,18.4,9.9,56.7,
633,633,"Indiana County, PA",42063,2012,2012,Suppressed,88218,Suppressed,Suppressed,Suppressed,54605.0,17.4,6.3,57.1,
634,634,"Indiana County, PA",42063,2013,2013,Suppressed,87745,Suppressed,Suppressed,Suppressed,58112.0,14.1,9.3,59.5,
635,635,"Indiana County, PA",42063,2014,2014,Suppressed,87706,Suppressed,Suppressed,Suppressed,56705.0,16.8,7.3,56.8,
636,636,"Indiana County, PA",42063,2015,2015,19,86966,Unreliable,13.2,34.1,59939.0,18.9,6.9,55.7,
637,637,"Indiana County, PA",42063,2016,2016,19,86364,Unreliable,13.2,34.4,59117.0,21.3,10.1,56.0,6.385
638,638,"Indiana County, PA",42063,2017,2017,16,84953,Unreliable,10.8,30.6,63241.0,12.8,8.7,59.2,8.969999999999999
639,639,"Indiana County, PA",42063,2018,2018,15,84501,Unreliable,9.9,29.3,63257.0,14.9,4.1,54.4,
640,640,"Jefferson County, PA",42065,1999,1999,Suppressed,46002,Suppressed,Suppressed,Suppressed,,,,,
641,641,"Jefferson County, PA",42065,2000,2000,Suppressed,45932,Suppressed,Suppressed,Suppressed,,,,,
642,642,"Jefferson County, PA",42065,2001,2001,Suppressed,45644,Suppressed,Suppressed,Suppressed,,,,,
643,643,"Jefferson County, PA",42065,2002,2002,Suppressed,45507,Suppressed,Suppressed,Suppressed,,,,,
644,644,"Jefferson County, PA",42065,2003,2003,Suppressed,45537,Suppressed,Suppressed,Suppressed,,,,,
645,645,"Jefferson County, PA",42065,2004,2004,Suppressed,45418,Suppressed,Suppressed,Suppressed,,,,,
646,646,"Jefferson County, PA",42065,2005,2005,Suppressed,45353,Suppressed,Suppressed,Suppressed,,,,,
647,647,"Jefferson County, PA",42065,2006,2006,Suppressed,45323,Suppressed,Suppressed,Suppressed,,,,,
648,648,"Jefferson County, PA",42065,2007,2007,Suppressed,45335,Suppressed,Suppressed,Suppressed,,,,,
649,649,"Jefferson County, PA",42065,2008,2008,Suppressed,45260,Suppressed,Suppressed,Suppressed,,,,,
650,650,"Jefferson County, PA",42065,2009,2009,Suppressed,45073,Suppressed,Suppressed,Suppressed,,,,,
651,651,"Jefferson County, PA",42065,2010,2010,Suppressed,45200,Suppressed,Suppressed,Suppressed,,,,,
652,652,"Jefferson County, PA",42065,2011,2011,Suppressed,44976,Suppressed,Suppressed,Suppressed,,,,,
653,653,"Jefferson County, PA",42065,2012,2012,Suppressed,44764,Suppressed,Suppressed,Suppressed,,,,,
654,654,"Jefferson County, PA",42065,2013,2013,Suppressed,44966,Suppressed,Suppressed,Suppressed,,,,,
655,655,"Jefferson County, PA",42065,2014,2014,Suppressed,44638,Suppressed,Suppressed,Suppressed,,,,,
656,656,"Jefferson County, PA",42065,2015,2015,Suppressed,44430,Suppressed,Suppressed,Suppressed,,,,,
657,657,"Jefferson County, PA",42065,2016,2016,Suppressed,44073,Suppressed,Suppressed,Suppressed,,,,,
658,658,"Jefferson County, PA",42065,2017,2017,Suppressed,43804,Suppressed,Suppressed,Suppressed,,,,,
659,659,"Jefferson County, PA",42065,2018,2018,Suppressed,43641,Suppressed,Suppressed,Suppressed,,,,,
660,660,"Juniata County, PA",42067,1999,1999,Suppressed,22628,Suppressed,Suppressed,Suppressed,,,,,
661,661,"Juniata County, PA",42067,2000,2000,Suppressed,22821,Suppressed,Suppressed,Suppressed,,,,,
662,662,"Juniata County, PA",42067,2001,2001,Suppressed,22892,Suppressed,Suppressed,Suppressed,,,,,
663,663,"Juniata County, PA",42067,2002,2002,Suppressed,23129,Suppressed,Suppressed,Suppressed,,,,,
664,664,"Juniata County, PA",42067,2003,2003,Suppressed,23434,Suppressed,Suppressed,Suppressed,,,,,
665,665,"Juniata County, PA",42067,2004,2004,Suppressed,23767,Suppressed,Suppressed,Suppressed,,,,,
666,666,"Juniata County, PA",42067,2005,2005,Suppressed,23986,Suppressed,Suppressed,Suppressed,,,,,
667,667,"Juniata County, PA",42067,2006,2006,Suppressed,24107,Suppressed,Suppressed,Suppressed,,,,,
668,668,"Juniata County, PA",42067,2007,2007,Suppressed,24238,Suppressed,Suppressed,Suppressed,,,,,
669,669,"Juniata County, PA",42067,2008,2008,Suppressed,24409,Suppressed,Suppressed,Suppressed,,,,,
670,670,"Juniata County, PA",42067,2009,2009,Suppressed,24549,Suppressed,Suppressed,Suppressed,,,,,
671,671,"Juniata County, PA",42067,2010,2010,Suppressed,24636,Suppressed,Suppressed,Suppressed,,,,,
672,672,"Juniata County, PA",42067,2011,2011,Suppressed,24400,Suppressed,Suppressed,Suppressed,,,,,
673,673,"Juniata County, PA",42067,2012,2012,Suppressed,24904,Suppressed,Suppressed,Suppressed,,,,,
674,674,"Juniata County, PA",42067,2013,2013,Suppressed,24768,Suppressed,Suppressed,Suppressed,,,,,
675,675,"Juniata County, PA",42067,2014,2014,Suppressed,24796,Suppressed,Suppressed,Suppressed,,,,,
676,676,"Juniata County, PA",42067,2015,2015,Suppressed,24737,Suppressed,Suppressed,Suppressed,,,,,
677,677,"Juniata County, PA",42067,2016,2016,Suppressed,24863,Suppressed,Suppressed,Suppressed,,,,,
678,678,"Juniata County, PA",42067,2017,2017,Suppressed,24514,Suppressed,Suppressed,Suppressed,,,,,
679,679,"Juniata County, PA",42067,2018,2018,Suppressed,24704,Suppressed,Suppressed,Suppressed,,,,,
680,680,"Lackawanna County, PA",42069,1999,1999,Suppressed,214001,Suppressed,Suppressed,Suppressed,,,,,
681,681,"Lackawanna County, PA",42069,2000,2000,21,213295,9.8,6.1,15,,,,,
682,682,"Lackawanna County, PA",42069,2001,2001,10,212692,Unreliable,2.3,8.6,,,,,
683,683,"Lackawanna County, PA",42069,2002,2002,23,211980,10.9,6.9,16.3,,,,,
684,684,"Lackawanna County, PA",42069,2003,2003,22,211769,10.4,6.5,15.7,,,,,
685,685,"Lackawanna County, PA",42069,2004,2004,22,211861,10.4,6.5,15.7,,,,,
686,686,"Lackawanna County, PA",42069,2005,2005,14,212305,Unreliable,3.6,11.1,,,,,
687,687,"Lackawanna County, PA",42069,2006,2006,18,212595,Unreliable,5,13.4,,,,,
688,688,"Lackawanna County, PA",42069,2007,2007,23,213513,10.8,6.8,16.2,,,,,
689,689,"Lackawanna County, PA",42069,2008,2008,26,214044,12.1,7.9,17.8,,,,,
690,690,"Lackawanna County, PA",42069,2009,2009,27,214138,12.6,8.3,18.3,,,,,
691,691,"Lackawanna County, PA",42069,2010,2010,23,214437,10.7,6.8,16.1,59472.0,13.4,9.0,60.2,
692,692,"Lackawanna County, PA",42069,2011,2011,36,214166,16.8,11.8,23.3,59317.0,13.5,6.2,60.3,
693,693,"Lackawanna County, PA",42069,2012,2012,40,214477,18.7,13.3,25.4,57422.0,14.7,10.0,61.2,
694,694,"Lackawanna County, PA",42069,2013,2013,36,213931,16.8,11.8,23.3,59359.0,14.9,6.6,58.8,
695,695,"Lackawanna County, PA",42069,2014,2014,32,212719,15,10.3,21.2,59957.0,15.5,5.9,57.1,
696,696,"Lackawanna County, PA",42069,2015,2015,43,211917,20.3,14.7,27.3,65843.0,15.7,5.7,60.7,
697,697,"Lackawanna County, PA",42069,2016,2016,59,211321,27.9,21.3,36,64366.0,14.2,4.8,59.3,2.77
698,698,"Lackawanna County, PA",42069,2017,2017,67,210761,31.8,24.6,40.4,68278.0,14.5,4.4,59.4,7.785
699,699,"Lackawanna County, PA",42069,2018,2018,84,210793,39.8,31.8,49.3,67631.0,14.5,3.1,60.9,8.7275
700,700,"Lancaster County, PA",42071,1999,1999,Suppressed,467879,Suppressed,Suppressed,Suppressed,,,,,
701,701,"Lancaster County, PA",42071,2000,2000,Suppressed,470658,Suppressed,Suppressed,Suppressed,,,,,
702,702,"Lancaster County, PA",42071,2001,2001,Suppressed,475483,Suppressed,Suppressed,Suppressed,,,,,
703,703,"Lancaster County, PA",42071,2002,2002,Suppressed,480118,Suppressed,Suppressed,Suppressed,,,,,
704,704,"Lancaster County, PA",42071,2003,2003,Suppressed,485119,Suppressed,Suppressed,Suppressed,,,,,
705,705,"Lancaster County, PA",42071,2004,2004,Suppressed,489977,Suppressed,Suppressed,Suppressed,,,,,
706,706,"Lancaster County, PA",42071,2005,2005,Suppressed,494722,Suppressed,Suppressed,Suppressed,,,,,
707,707,"Lancaster County, PA",42071,2006,2006,Suppressed,500922,Suppressed,Suppressed,Suppressed,,,,,
708,708,"Lancaster County, PA",42071,2007,2007,Suppressed,506639,Suppressed,Suppressed,Suppressed,,,,,
709,709,"Lancaster County, PA",42071,2008,2008,Suppressed,511957,Suppressed,Suppressed,Suppressed,,,,,
710,710,"Lancaster County, PA",42071,2009,2009,11,516577,Unreliable,1.1,3.8,,,,,
711,711,"Lancaster County, PA",42071,2010,2010,Suppressed,519445,Suppressed,Suppressed,Suppressed,65390.0,10.5,7.9,66.8,
712,712,"Lancaster County, PA",42071,2011,2011,Suppressed,523594,Suppressed,Suppressed,Suppressed,65313.0,10.9,7.5,67.3,
713,713,"Lancaster County, PA",42071,2012,2012,12,526823,Unreliable,1.2,4,68433.0,11.8,7.0,65.4,
714,714,"Lancaster County, PA",42071,2013,2013,18,529600,Unreliable,2,5.4,71281.0,10.4,6.9,66.6,
715,715,"Lancaster County, PA",42071,2014,2014,27,533320,5.1,3.3,7.4,73993.0,10.4,4.2,66.3,
716,716,"Lancaster County, PA",42071,2015,2015,34,536624,6.3,4.4,8.9,74570.0,10.9,4.7,66.1,
717,717,"Lancaster County, PA",42071,2016,2016,45,538500,8.4,6.1,11.2,79344.0,11.0,3.9,66.2,26.310000000000002
718,718,"Lancaster County, PA",42071,2017,2017,49,542903,9,6.7,11.9,79242.0,10.0,3.4,66.6,21.8325
719,719,"Lancaster County, PA",42071,2018,2018,57,543557,10.5,7.9,13.6,85427.0,7.6,3.7,65.6,22.2675
720,720,"Lawrence County, PA",42073,1999,1999,Suppressed,94870,Suppressed,Suppressed,Suppressed,,,,,
721,721,"Lawrence County, PA",42073,2000,2000,Suppressed,94643,Suppressed,Suppressed,Suppressed,,,,,
722,722,"Lawrence County, PA",42073,2001,2001,Suppressed,94085,Suppressed,Suppressed,Suppressed,,,,,
723,723,"Lawrence County, PA",42073,2002,2002,Suppressed,93938,Suppressed,Suppressed,Suppressed,,,,,
724,724,"Lawrence County, PA",42073,2003,2003,Suppressed,93696,Suppressed,Suppressed,Suppressed,,,,,
725,725,"Lawrence County, PA",42073,2004,2004,Suppressed,93250,Suppressed,Suppressed,Suppressed,,,,,
726,726,"Lawrence County, PA",42073,2005,2005,Suppressed,92741,Suppressed,Suppressed,Suppressed,,,,,
727,727,"Lawrence County, PA",42073,2006,2006,Suppressed,92248,Suppressed,Suppressed,Suppressed,,,,,
728,728,"Lawrence County, PA",42073,2007,2007,Suppressed,92007,Suppressed,Suppressed,Suppressed,,,,,
729,729,"Lawrence County, PA",42073,2008,2008,Suppressed,91798,Suppressed,Suppressed,Suppressed,,,,,
730,730,"Lawrence County, PA",42073,2009,2009,Suppressed,91391,Suppressed,Suppressed,Suppressed,,,,,
731,731,"Lawrence County, PA",42073,2010,2010,Suppressed,91108,Suppressed,Suppressed,Suppressed,48730.0,16.6,9.1,57.3,
732,732,"Lawrence County, PA",42073,2011,2011,17,90535,Unreliable,10.9,30.1,53238.0,16.5,7.2,58.5,
